FileName	OriginalHyperLink	NewHyperLink	CoincidencePrefix
Rødt lys.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Rødt%20lys/OverForRødt_Kontra_Venstresving_Byret.doc"""		
Se synsrapport, kilometertal og restgæld.aspx	"href=""http://www.nummerplade.net/"""		
Segways.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Skade%20info%2046-15%20om%20Segways.pdf"""		
Selvrisiko ved fører under 25 år.aspx	"href=""/Skade/hb/bil/SitePages/Opkrævning%20af%20halv%20selvrisiko.aspx"""		
Sende breve pr. mail.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Sende%20breve%20pr.%20mail/Guide%20til%20at%20sende%20CPUtext%20brev%20via%20email.pdf"""		
Skade forvoldt af defekt lejet trailer.aspx	"href=""/Skade/hb/Bilskadehandbog/1/3/1/14/Documents/Dom%20afsagt%20af%20retten%20på%20Frederiksberg%20af%203.%20maj%202012.pdf"""		
Skade forvoldt af defekte produkter.aspx	"href=""/Skade/hb/Bilskadehandbog/1/3/1/45/Documents/FED%202000.2750%20ØLD.pdf"""		
Skade forvoldt af nedfaldne træer.aspx	"href=""/Skade/hb/Bilskadehandbog/1/3/1/87/Documents/U2001.1374%20VLD.pdf"""		
Skade forvoldt i vaskehaller.aspx	"href=""/Skade/hb/Bilskadehandbog/1/3/1/35/Documents/FED%202000.2474%20VLD.pdf"""		
Skade på træer.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Skade%20på%20træer/skade%20på%20træer.pdf"""		
Skade sket på grund af fejl,defekt ved bussluseanlæg.aspx	"href=""/Skade/hb/Bilskadehandbog/1/3/1/45/Sider/default.aspx"""		
Skade sket på grund af fejl,defekt ved bussluseanlæg.aspx	"href=""/Skade/hb/Bilskadehandbog/1/3/1/9/Documents/Dom%20afsagt%20af%20Københavns%20Byret%20af%209.%20december%202011.pdf"""		
